location_zone,latitude,longitude,hour,day_of_week,incident_type,severity
Hassan - Kuvempu Nagar,13.00429,76.09222,4,1,suspicious_activity,3
Hassan - Kuvempu Nagar,13.003423,76.086083,2,2,theft,1
Hassan - Salagame Road,12.982254,76.110512,2,6,burglary,2
Hassan - BM Road,13.024895,76.109657,1,5,harassment,1
Hassan - BM Road,13.025102,76.112033,2,5,harassment,1
Hassan - Vidya Nagar,13.020501,76.12365,22,1,theft,1
Hassan - Sampige Nagar,12.994387,76.084694,0,3,suspicious_activity,1
Hassan - Sampige Nagar,12.998168,76.080977,17,5,vandalism,3
Hassan - BM Road,13.021951,76.106207,6,6,traffic_accident,1
Hassan - Salagame Road,12.980943,76.104259,20,1,suspicious_activity,1
Hassan - Kuvempu Nagar,12.989309,76.089288,17,5,harassment,1
Hassan - Salagame Road,13.025873,76.128746,5,2,theft,1
Hassan - Kuvempu Nagar,13.004114,76.088763,0,6,traffic_accident,1
Hassan - Vidya Nagar,13.021595,76.110387,12,3,burglary,1
Hassan - Sampige Nagar,12.982444,76.092177,16,1,theft,1
Hassan - Kuvempu Nagar,12.99163,76.11483,16,3,harassment,1
Hassan - Vidya Nagar,12.997969,76.107795,12,2,traffic_accident,1
Hassan - Salagame Road,13.017179,76.093799,22,3,harassment,1
Hassan - Salagame Road,12.987503,76.120682,7,1,harassment,2
Hassan - Kuvempu Nagar,13.006308,76.100211,8,4,traffic_accident,2
Hassan - Salagame Road,12.988666,76.091175,12,1,vandalism,2
Hassan - BM Road,13.022339,76.084531,2,4,harassment,2
Hassan - Salagame Road,13.026678,76.097141,6,6,traffic_accident,1
Hassan - BM Road,13.013828,76.091181,5,1,theft,1
Hassan - Kuvempu Nagar,13.005641,76.112295,22,3,burglary,2
Hassan - Sampige Nagar,12.998959,76.115675,10,1,burglary,1
Hassan - Salagame Road,12.989844,76.095163,8,6,harassment,2
Hassan - BM Road,13.020116,76.091943,2,5,harassment,1
Hassan - Kuvempu Nagar,12.982123,76.084383,12,5,theft,1
Hassan - Kuvempu Nagar,12.990428,76.103191,14,5,theft,2
Hassan - Kuvempu Nagar,12.988228,76.09548,0,6,theft,2
Hassan - BM Road,12.994678,76.102966,2,0,theft,2
Hassan - Salagame Road,12.992333,76.082028,5,4,suspicious_activity,1
Hassan - Vidya Nagar,12.990491,76.099162,21,3,traffic_accident,2
Hassan - Kuvempu Nagar,13.025885,76.093474,19,5,theft,1
Hassan - Salagame Road,12.998993,76.084335,12,5,vandalism,1
Hassan - BM Road,12.997879,76.114395,14,2,burglary,1
Hassan - BM Road,13.015335,76.092818,7,1,suspicious_activity,2
Hassan - Vidya Nagar,12.989935,76.107505,21,6,harassment,1
Hassan - Vidya Nagar,12.98814,76.080016,22,5,vandalism,2
Hassan - BM Road,12.991363,76.093847,15,1,harassment,1
Hassan - Sampige Nagar,13.018546,76.12659,22,0,theft,2
Hassan - Sampige Nagar,13.02157,76.097835,2,4,vandalism,2
Hassan - Kuvempu Nagar,13.000509,76.109478,15,4,harassment,1
Hassan - Vidya Nagar,13.007286,76.099271,11,4,harassment,1
Hassan - Salagame Road,12.992521,76.085635,4,0,traffic_accident,3
Hassan - BM Road,12.998187,76.110104,21,0,traffic_accident,3
Hassan - Sampige Nagar,13.019983,76.097411,8,5,burglary,3
Hassan - Kuvempu Nagar,13.014721,76.129706,3,5,traffic_accident,2
Hassan - Vidya Nagar,13.012343,76.106849,3,4,burglary,3
Hassan - Kuvempu Nagar,13.02099,76.090021,15,2,burglary,1
Hassan - Salagame Road,12.985837,76.102115,20,1,traffic_accident,3
Hassan - Salagame Road,13.010886,76.101688,4,2,suspicious_activity,1
Hassan - Sampige Nagar,13.013508,76.095699,2,4,vandalism,2
Hassan - Vidya Nagar,13.029193,76.081394,12,3,theft,2
Hassan - Salagame Road,12.987328,76.107592,15,5,vandalism,1
Hassan - Sampige Nagar,12.998654,76.096988,21,0,suspicious_activity,3
Hassan - Sampige Nagar,12.982738,76.111018,22,2,vandalism,1
Hassan - Salagame Road,13.014062,76.085297,5,0,traffic_accident,3
Hassan - Salagame Road,13.009546,76.110133,12,1,traffic_accident,2
Hassan - BM Road,12.990353,76.129176,20,1,vandalism,2
Hassan - Kuvempu Nagar,13.029408,76.123484,5,3,suspicious_activity,1
Hassan - Vidya Nagar,12.9954,76.080705,0,2,harassment,1
Hassan - Sampige Nagar,12.992977,76.086512,2,3,traffic_accident,1
Hassan - Vidya Nagar,13.016936,76.088837,11,0,traffic_accident,1
Hassan - Salagame Road,13.004455,76.091268,2,4,traffic_accident,1
Hassan - Vidya Nagar,12.991925,76.120991,14,2,vandalism,1
Hassan - Kuvempu Nagar,12.997606,76.116357,14,6,traffic_accident,3
Hassan - Sampige Nagar,13.00303,76.124985,21,4,traffic_accident,1
Hassan - BM Road,13.019429,76.088646,4,6,harassment,1
Hassan - Salagame Road,12.987727,76.112564,13,3,vandalism,1
Hassan - Kuvempu Nagar,12.999225,76.08234,2,2,harassment,3
Hassan - Kuvempu Nagar,13.004126,76.096047,4,1,vandalism,1
Hassan - BM Road,13.004135,76.104548,19,0,traffic_accident,1
Hassan - Salagame Road,12.995755,76.118548,4,6,vandalism,3
Hassan - Salagame Road,13.019733,76.086003,12,6,burglary,1
Hassan - Kuvempu Nagar,13.007158,76.116676,23,2,suspicious_activity,1
Hassan - Kuvempu Nagar,13.023609,76.122911,9,1,suspicious_activity,1
Hassan - Vidya Nagar,13.003304,76.105049,7,0,harassment,1
Hassan - Sampige Nagar,12.98018,76.086858,9,3,vandalism,3
Hassan - Salagame Road,12.988806,76.092826,3,5,suspicious_activity,1
Hassan - Salagame Road,13.020271,76.100427,19,0,harassment,1
Hassan - BM Road,12.984256,76.092964,17,2,theft,1
Hassan - Salagame Road,13.026152,76.084531,5,1,suspicious_activity,1
Hassan - Kuvempu Nagar,13.027481,76.086975,13,0,vandalism,3
Hassan - Vidya Nagar,13.022827,76.10204,15,4,vandalism,1
Hassan - Sampige Nagar,12.998521,76.129468,13,6,traffic_accident,2
Hassan - Vidya Nagar,13.02645,76.092544,15,5,harassment,1
Hassan - Sampige Nagar,13.011837,76.082644,9,3,suspicious_activity,2
Hassan - Salagame Road,13.029474,76.081227,10,4,traffic_accident,1
Hassan - Kuvempu Nagar,13.005773,76.116504,13,5,suspicious_activity,2
Hassan - BM Road,13.02162,76.112327,2,6,theft,1
Hassan - Sampige Nagar,13.019572,76.116566,19,3,theft,1
Hassan - BM Road,12.983624,76.087318,20,4,harassment,1
Hassan - BM Road,13.015628,76.08105,12,1,theft,1
Hassan - Kuvempu Nagar,13.026954,76.085459,7,4,suspicious_activity,2
Hassan - Vidya Nagar,13.022013,76.129989,6,0,vandalism,3
Hassan - BM Road,13.026598,76.102135,19,4,vandalism,3
Hassan - Salagame Road,12.997871,76.111439,20,4,vandalism,2
Hassan - Kuvempu Nagar,12.996762,76.112083,8,2,vandalism,2
Hassan - Kuvempu Nagar,12.99298,76.102039,20,0,theft,2
Hassan - Vidya Nagar,13.007015,76.086766,10,1,vandalism,3
Hassan - BM Road,13.003007,76.085267,15,5,theft,2
Hassan - Sampige Nagar,13.029189,76.084087,20,5,traffic_accident,1
Hassan - Sampige Nagar,12.98089,76.087988,19,3,theft,2
Hassan - Salagame Road,13.004143,76.087523,13,3,burglary,2
Hassan - Sampige Nagar,13.013842,76.122513,18,5,harassment,3
Hassan - Salagame Road,13.015444,76.129882,2,1,suspicious_activity,1
Hassan - BM Road,13.029514,76.112341,14,1,suspicious_activity,1
Hassan - Sampige Nagar,12.982119,76.123737,15,0,burglary,1
Hassan - BM Road,13.022316,76.119438,8,2,suspicious_activity,2
Hassan - BM Road,13.025405,76.104996,16,1,burglary,2
Hassan - Kuvempu Nagar,13.012494,76.08557,7,0,suspicious_activity,1
Hassan - Kuvempu Nagar,13.011869,76.107387,15,5,vandalism,3
Hassan - Sampige Nagar,12.996034,76.110913,18,5,theft,1
Hassan - Kuvempu Nagar,12.980731,76.101625,10,6,vandalism,2
Hassan - Salagame Road,13.026346,76.104335,5,1,traffic_accident,3
Hassan - BM Road,13.018239,76.121231,15,6,burglary,3
Hassan - BM Road,13.005427,76.122375,3,6,harassment,1
Hassan - Salagame Road,12.989813,76.104009,14,0,burglary,2
Hassan - Vidya Nagar,12.980544,76.093566,14,6,suspicious_activity,1
Hassan - Sampige Nagar,12.999661,76.109978,2,5,burglary,3
Hassan - BM Road,13.026021,76.080434,7,6,harassment,2
Hassan - Vidya Nagar,13.029976,76.09967,23,5,burglary,1
Hassan - Salagame Road,13.025564,76.096861,11,2,traffic_accident,1
Hassan - Vidya Nagar,12.999295,76.108424,22,5,harassment,3
Hassan - Kuvempu Nagar,13.02488,76.106854,6,2,vandalism,3
Hassan - BM Road,13.01102,76.083056,16,3,vandalism,2
Hassan - Salagame Road,12.993202,76.086774,19,2,vandalism,2
Hassan - Salagame Road,13.022031,76.128011,13,6,harassment,1
Hassan - Salagame Road,13.025414,76.124397,1,2,suspicious_activity,2
Hassan - Vidya Nagar,12.993791,76.129806,13,0,burglary,1
Hassan - Kuvempu Nagar,13.013983,76.117754,0,5,traffic_accident,1
Hassan - Salagame Road,13.016659,76.08447,5,4,harassment,1
Hassan - Vidya Nagar,12.984698,76.100445,10,0,traffic_accident,1
Hassan - BM Road,12.995162,76.115472,10,1,traffic_accident,1
Hassan - Vidya Nagar,12.996059,76.107867,1,4,harassment,1
Hassan - BM Road,13.016247,76.094601,0,5,vandalism,1
Hassan - Kuvempu Nagar,12.992318,76.11837,15,6,burglary,2
Hassan - Salagame Road,13.003585,76.122326,17,4,harassment,1
Hassan - Salagame Road,12.980082,76.120789,1,2,burglary,1
Hassan - Kuvempu Nagar,12.986712,76.104774,7,6,burglary,1
Hassan - Vidya Nagar,12.987697,76.086498,4,0,burglary,1
Hassan - Sampige Nagar,13.028151,76.084168,15,2,suspicious_activity,2
Hassan - Sampige Nagar,13.028442,76.097865,11,6,burglary,3
Hassan - Sampige Nagar,13.019653,76.116326,12,6,vandalism,3
Hassan - Sampige Nagar,12.992172,76.096764,2,2,harassment,2
Hassan - Kuvempu Nagar,12.999687,76.098981,20,1,harassment,1
Hassan - Vidya Nagar,13.021988,76.111823,5,4,vandalism,2
Hassan - BM Road,13.016655,76.091421,2,3,traffic_accident,1
Hassan - Kuvempu Nagar,13.029205,76.080558,23,6,harassment,2
Hassan - Vidya Nagar,13.020261,76.128157,8,1,burglary,1
Hassan - Salagame Road,13.001129,76.106917,7,3,suspicious_activity,3
Hassan - Salagame Road,13.012784,76.08589,2,0,vandalism,1
Hassan - Salagame Road,12.987542,76.081474,6,1,suspicious_activity,3
Hassan - Vidya Nagar,13.013792,76.082216,20,2,vandalism,3
Hassan - Kuvempu Nagar,13.023145,76.100557,14,5,burglary,2
Hassan - Salagame Road,13.00089,76.108272,10,0,traffic_accident,1
Hassan - Sampige Nagar,13.008059,76.112562,12,0,burglary,2
Hassan - Kuvempu Nagar,12.981141,76.096326,1,3,harassment,1
Hassan - Sampige Nagar,13.013706,76.090291,19,1,vandalism,3
Hassan - Salagame Road,12.984208,76.12993,0,1,suspicious_activity,2
Hassan - Kuvempu Nagar,13.009343,76.086591,13,6,burglary,2
Hassan - Salagame Road,12.990977,76.088067,19,2,burglary,3
Hassan - Salagame Road,12.982935,76.122111,0,2,theft,1
Hassan - Salagame Road,12.983815,76.099023,6,5,suspicious_activity,1
Hassan - Vidya Nagar,13.002987,76.084452,3,5,harassment,1
Hassan - Salagame Road,12.994135,76.124935,2,6,suspicious_activity,2
Hassan - Vidya Nagar,12.992744,76.080196,16,2,burglary,3
Hassan - Kuvempu Nagar,13.00097,76.084651,8,1,suspicious_activity,1
Hassan - Vidya Nagar,12.985598,76.118024,22,1,burglary,2
Hassan - Salagame Road,12.985013,76.089993,5,5,harassment,1
Hassan - Salagame Road,13.004201,76.126558,7,1,traffic_accident,2
Hassan - Sampige Nagar,13.015088,76.119318,8,3,suspicious_activity,1
Hassan - Vidya Nagar,12.994917,76.096029,10,1,burglary,2
Hassan - Vidya Nagar,13.001645,76.123758,13,3,burglary,1
Hassan - BM Road,13.000664,76.112748,15,2,theft,2
Hassan - BM Road,13.01868,76.118707,20,6,burglary,1
Hassan - Sampige Nagar,12.981448,76.092173,11,5,burglary,2
Hassan - Kuvempu Nagar,12.993061,76.090673,5,6,harassment,1
Hassan - Salagame Road,12.996603,76.120063,8,0,vandalism,1
Hassan - Kuvempu Nagar,13.002374,76.12465,13,3,theft,1
Hassan - Sampige Nagar,13.022496,76.084084,20,5,vandalism,3
Hassan - Vidya Nagar,13.01317,76.086293,2,0,traffic_accident,1
Hassan - Kuvempu Nagar,12.99041,76.112645,7,2,suspicious_activity,1
Hassan - BM Road,12.98031,76.096444,0,1,vandalism,1
Hassan - Sampige Nagar,13.009172,76.111059,14,0,suspicious_activity,1
Hassan - Salagame Road,12.988498,76.112609,3,3,burglary,1
Hassan - Sampige Nagar,12.983502,76.114041,4,6,suspicious_activity,2
Hassan - Kuvempu Nagar,13.01141,76.108672,3,2,vandalism,3
Hassan - Kuvempu Nagar,13.027275,76.12043,6,6,traffic_accident,2
Hassan - Salagame Road,13.000655,76.084458,17,3,vandalism,3
Hassan - Kuvempu Nagar,13.009339,76.097977,12,4,burglary,3
Hassan - Kuvempu Nagar,12.986002,76.082643,0,0,theft,1
Hassan - Salagame Road,12.992681,76.091053,16,2,traffic_accident,2
Hassan - Salagame Road,13.012483,76.127621,23,2,harassment,1
Hassan - Salagame Road,12.992585,76.084654,1,0,suspicious_activity,1
Hassan - Kuvempu Nagar,12.990414,76.124446,6,5,vandalism,1
Hassan - Kuvempu Nagar,13.012679,76.112615,8,6,burglary,2
Hassan - BM Road,13.005841,76.129271,14,5,theft,1
Hassan - BM Road,12.981485,76.126249,14,4,burglary,1
Hassan - Vidya Nagar,13.016422,76.089504,8,6,theft,3
Hassan - Sampige Nagar,12.998443,76.092018,4,4,traffic_accident,3
Hassan - Salagame Road,13.005791,76.086647,1,6,theft,1
Hassan - Vidya Nagar,13.021888,76.103981,18,4,theft,2
Hassan - Salagame Road,13.004435,76.116568,5,2,vandalism,1
Hassan - Sampige Nagar,12.996269,76.128466,12,0,traffic_accident,1
Hassan - Salagame Road,13.001952,76.089092,21,5,burglary,1
Hassan - Salagame Road,13.012636,76.09406,16,4,suspicious_activity,1
Hassan - Sampige Nagar,13.025622,76.107258,23,4,suspicious_activity,3
Hassan - Kuvempu Nagar,13.019703,76.083793,3,0,suspicious_activity,2
Hassan - Sampige Nagar,13.013606,76.096948,10,4,suspicious_activity,1
Hassan - Salagame Road,13.019794,76.084158,1,1,burglary,2
Hassan - Sampige Nagar,13.021681,76.125874,3,4,traffic_accident,3
Hassan - Kuvempu Nagar,13.014819,76.122002,17,1,traffic_accident,1
Hassan - Vidya Nagar,13.007584,76.120757,13,0,traffic_accident,1
Hassan - BM Road,12.986201,76.102594,23,5,traffic_accident,2
Hassan - BM Road,13.009111,76.101513,3,5,burglary,1
Hassan - Kuvempu Nagar,13.024305,76.12734,21,6,vandalism,1
Hassan - Salagame Road,12.988156,76.111249,22,1,vandalism,2
Hassan - Salagame Road,12.993249,76.099259,10,3,theft,2
Hassan - Kuvempu Nagar,13.025555,76.095568,22,3,traffic_accident,2
Hassan - Vidya Nagar,13.022147,76.083986,11,6,traffic_accident,2
Hassan - Salagame Road,13.02531,76.09231,12,3,burglary,3
Hassan - Vidya Nagar,12.994217,76.105511,23,4,theft,1
Hassan - Vidya Nagar,13.013063,76.11413,17,4,vandalism,1
Hassan - Vidya Nagar,13.015352,76.08305,21,2,suspicious_activity,3
Hassan - Salagame Road,13.011584,76.097652,13,4,traffic_accident,1
Hassan - Sampige Nagar,13.013049,76.108361,14,0,harassment,2
Hassan - Salagame Road,13.000247,76.114674,23,6,vandalism,1
Hassan - Sampige Nagar,13.028203,76.124227,6,4,harassment,2
Hassan - Salagame Road,12.988658,76.109798,15,2,harassment,3
Hassan - BM Road,13.006633,76.09427,1,5,suspicious_activity,1
Hassan - Sampige Nagar,13.004692,76.112312,4,0,vandalism,2
Hassan - Vidya Nagar,12.984683,76.080633,13,1,theft,1
Hassan - Salagame Road,13.026573,76.127036,18,5,traffic_accident,1
Hassan - BM Road,12.986447,76.129116,3,6,burglary,2
Hassan - Kuvempu Nagar,13.002664,76.092858,12,1,vandalism,1
Hassan - Sampige Nagar,12.998681,76.12757,6,3,burglary,3
Hassan - Salagame Road,12.988669,76.108187,18,1,suspicious_activity,1
Hassan - Vidya Nagar,12.995744,76.089912,2,3,vandalism,3
Hassan - BM Road,13.006444,76.118146,2,3,burglary,1
Hassan - BM Road,13.000875,76.0986,19,5,burglary,2
Hassan - Vidya Nagar,12.989507,76.084205,18,2,harassment,2
Hassan - Sampige Nagar,13.019978,76.121603,0,0,harassment,1
Hassan - BM Road,12.992387,76.105078,1,0,vandalism,1
Hassan - BM Road,13.013058,76.082723,15,4,harassment,1
Hassan - Salagame Road,13.020569,76.0919,23,6,vandalism,1
Hassan - Kuvempu Nagar,13.012719,76.083273,0,2,burglary,2
Hassan - Sampige Nagar,12.999985,76.090001,16,0,theft,2
Hassan - Kuvempu Nagar,12.989451,76.082169,6,6,harassment,1
Hassan - Kuvempu Nagar,12.987932,76.083286,17,3,harassment,1
Hassan - Salagame Road,13.009955,76.112846,5,3,traffic_accident,1
Hassan - Kuvempu Nagar,13.025536,76.108242,12,2,theft,1
Hassan - Vidya Nagar,13.026332,76.086042,0,2,suspicious_activity,3
Hassan - Sampige Nagar,12.996418,76.125126,14,3,traffic_accident,1
Hassan - BM Road,12.994283,76.11564,4,5,suspicious_activity,1
Hassan - BM Road,13.018515,76.114945,9,6,vandalism,1
Hassan - Salagame Road,12.998639,76.086857,11,0,traffic_accident,1
Hassan - Salagame Road,13.002075,76.081628,12,0,burglary,1
Hassan - Salagame Road,12.985913,76.121716,8,0,suspicious_activity,1
Hassan - Sampige Nagar,12.989209,76.083663,5,4,traffic_accident,3
Hassan - Vidya Nagar,13.001154,76.121846,16,1,vandalism,1
Hassan - Sampige Nagar,13.001771,76.109926,10,3,theft,2
Hassan - BM Road,12.995705,76.084837,8,1,burglary,1
Hassan - Vidya Nagar,13.009793,76.084918,23,3,theft,1
Hassan - BM Road,12.989148,76.093815,22,0,suspicious_activity,2
Hassan - Vidya Nagar,13.008781,76.111356,16,2,vandalism,2
Hassan - Vidya Nagar,13.023245,76.093758,16,1,harassment,1
Hassan - Kuvempu Nagar,12.997049,76.104194,9,2,traffic_accident,2
Hassan - Salagame Road,13.012482,76.12211,20,4,vandalism,2
Hassan - BM Road,12.998616,76.128571,11,1,suspicious_activity,1
Hassan - Vidya Nagar,12.981774,76.102723,1,0,suspicious_activity,1
Hassan - BM Road,13.000802,76.100007,5,4,suspicious_activity,2
Hassan - Salagame Road,13.028705,76.108477,21,5,traffic_accident,1
Hassan - Salagame Road,13.001231,76.091886,5,6,traffic_accident,2
Hassan - Kuvempu Nagar,12.990875,76.12846,10,4,theft,1
Hassan - Vidya Nagar,12.98704,76.119603,16,5,burglary,2
Hassan - Sampige Nagar,12.985947,76.120676,9,6,burglary,2
Hassan - Kuvempu Nagar,13.012344,76.114306,18,6,harassment,2
Hassan - Vidya Nagar,13.027532,76.083402,7,0,vandalism,1
Hassan - Vidya Nagar,12.997974,76.089898,2,0,suspicious_activity,2
Hassan - Kuvempu Nagar,12.981829,76.090546,9,6,suspicious_activity,1
