location_zone,latitude,longitude,hour,day_of_week,incident_type,severity
Mangaluru - Kadri,12.890432,74.860287,7,4,theft,1
Mangaluru - Bejai,12.891376,74.867688,20,2,traffic_accident,3
Mangaluru - Kadri,12.864977,74.897852,17,3,suspicious_activity,2
Mangaluru - Surathkal,12.871889,74.887843,18,6,theft,1
Mangaluru - Hampankatta,12.919978,74.888483,7,5,theft,2
Mangaluru - Panambur,12.884755,74.893014,21,0,traffic_accident,2
Mangaluru - Kadri,12.916756,74.894991,9,3,harassment,1
Mangaluru - Panambur,12.946638,74.841241,7,4,harassment,2
Mangaluru - Urwa,12.9146,74.829542,19,2,vandalism,2
Mangaluru - Surathkal,12.883858,74.846464,12,5,traffic_accident,2
Mangaluru - Falnir,12.917641,74.886049,8,0,suspicious_activity,3
Mangaluru - Urwa,12.913672,74.830148,10,1,theft,2
Mangaluru - Hampankatta,12.931604,74.824561,20,1,harassment,1
Mangaluru - Kadri,12.893581,74.890741,5,6,traffic_accident,3
Mangaluru - Surathkal,12.855676,74.862499,23,2,vandalism,2
Mangaluru - Panambur,12.891198,74.844984,20,6,harassment,3
Mangaluru - Surathkal,12.918928,74.874548,8,5,suspicious_activity,1
Mangaluru - Bejai,12.862191,74.860345,4,5,traffic_accident,2
Mangaluru - Kadri,12.949571,74.879381,13,4,theft,2
Mangaluru - Kadri,12.947227,74.83202,2,6,vandalism,1
Mangaluru - Hampankatta,12.865804,74.846902,8,2,burglary,3
Mangaluru - Falnir,12.900393,74.83611,21,3,vandalism,1
Mangaluru - Hampankatta,12.917384,74.895191,2,4,harassment,1
Mangaluru - Urwa,12.862341,74.845949,4,4,traffic_accident,1
Mangaluru - Hampankatta,12.937398,74.874392,6,0,theft,2
Mangaluru - Panambur,12.921679,74.827739,4,4,burglary,3
Mangaluru - Kadri,12.930821,74.834047,4,2,burglary,2
Mangaluru - Panambur,12.883316,74.829009,6,2,theft,3
Mangaluru - Bejai,12.873161,74.868861,14,1,traffic_accident,1
Mangaluru - Urwa,12.864418,74.887181,4,6,burglary,2
Mangaluru - Kadri,12.926864,74.854807,18,4,traffic_accident,1
Mangaluru - Hampankatta,12.88452,74.858385,10,1,harassment,2
Mangaluru - Kadri,12.929968,74.859607,23,6,theft,2
Mangaluru - Panambur,12.929158,74.881703,7,5,vandalism,2
Mangaluru - Bejai,12.947577,74.824491,4,1,suspicious_activity,3
Mangaluru - Urwa,12.937517,74.835648,20,2,burglary,3
Mangaluru - Surathkal,12.853406,74.859365,17,6,theft,1
Mangaluru - Urwa,12.904724,74.8242,15,3,burglary,1
Mangaluru - Bejai,12.86467,74.845012,12,5,burglary,2
Mangaluru - Hampankatta,12.904024,74.85633,2,5,vandalism,1
Mangaluru - Falnir,12.866758,74.840468,9,6,burglary,3
Mangaluru - Urwa,12.932744,74.898312,13,1,harassment,1
Mangaluru - Bejai,12.923734,74.88949,7,0,traffic_accident,2
Mangaluru - Hampankatta,12.872411,74.833681,2,2,theft,1
Mangaluru - Falnir,12.886023,74.849913,12,0,harassment,1
Mangaluru - Urwa,12.859985,74.837742,7,1,vandalism,1
Mangaluru - Falnir,12.905248,74.873357,3,4,suspicious_activity,2
Mangaluru - Hampankatta,12.925668,74.852448,0,4,theft,1
Mangaluru - Kadri,12.90144,74.871381,6,2,suspicious_activity,2
Mangaluru - Falnir,12.910294,74.876876,9,5,burglary,3
Mangaluru - Urwa,12.929825,74.856559,18,5,traffic_accident,1
Mangaluru - Falnir,12.874307,74.82965,3,3,traffic_accident,3
Mangaluru - Panambur,12.902546,74.85182,19,2,harassment,2
Mangaluru - Surathkal,12.882786,74.887382,10,0,theft,2
Mangaluru - Surathkal,12.859018,74.878135,4,3,traffic_accident,2
Mangaluru - Panambur,12.944106,74.84748,14,5,theft,1
Mangaluru - Panambur,12.873456,74.877363,15,2,burglary,2
Mangaluru - Panambur,12.896054,74.857235,10,5,vandalism,2
Mangaluru - Panambur,12.927908,74.87152,12,5,vandalism,1
Mangaluru - Panambur,12.925447,74.866985,10,2,theft,1
Mangaluru - Hampankatta,12.863461,74.858767,0,2,burglary,3
Mangaluru - Falnir,12.931822,74.864028,19,4,vandalism,1
Mangaluru - Kadri,12.924528,74.824618,2,4,suspicious_activity,2
Mangaluru - Falnir,12.901359,74.859022,11,1,burglary,1
Mangaluru - Hampankatta,12.871181,74.873874,11,0,traffic_accident,2
Mangaluru - Hampankatta,12.921204,74.846338,10,3,theft,1
Mangaluru - Urwa,12.888184,74.833458,23,3,suspicious_activity,3
Mangaluru - Panambur,12.937581,74.878199,23,3,traffic_accident,2
Mangaluru - Bejai,12.948369,74.883865,21,0,burglary,1
Mangaluru - Panambur,12.898737,74.842141,18,3,traffic_accident,3
Mangaluru - Kadri,12.921526,74.874869,3,4,burglary,1
Mangaluru - Falnir,12.925033,74.871752,22,3,theft,1
Mangaluru - Surathkal,12.858132,74.879304,12,2,suspicious_activity,2
Mangaluru - Hampankatta,12.892936,74.823341,22,1,vandalism,1
Mangaluru - Falnir,12.930828,74.895552,5,6,traffic_accident,2
Mangaluru - Hampankatta,12.866615,74.86326,19,5,vandalism,1
Mangaluru - Falnir,12.917568,74.839062,3,0,suspicious_activity,2
Mangaluru - Surathkal,12.937795,74.867628,11,1,theft,1
Mangaluru - Hampankatta,12.872913,74.885645,10,4,harassment,1
Mangaluru - Kadri,12.91483,74.884513,0,4,traffic_accident,1
Mangaluru - Falnir,12.890331,74.891632,9,0,traffic_accident,1
Mangaluru - Falnir,12.865039,74.837608,13,5,vandalism,1
Mangaluru - Panambur,12.88198,74.831097,18,3,burglary,1
Mangaluru - Bejai,12.863224,74.83701,7,0,traffic_accident,1
Mangaluru - Surathkal,12.852792,74.897327,9,5,vandalism,2
Mangaluru - Panambur,12.863471,74.893167,13,6,suspicious_activity,2
Mangaluru - Bejai,12.907879,74.850658,19,4,traffic_accident,2
Mangaluru - Panambur,12.906086,74.841232,22,6,traffic_accident,1
Mangaluru - Panambur,12.855631,74.832967,2,1,suspicious_activity,2
Mangaluru - Falnir,12.916634,74.861878,5,4,vandalism,1
Mangaluru - Urwa,12.927547,74.895888,13,2,traffic_accident,1
Mangaluru - Kadri,12.877279,74.83195,14,1,suspicious_activity,1
Mangaluru - Bejai,12.922413,74.887297,23,3,vandalism,1
Mangaluru - Falnir,12.906973,74.85879,21,5,burglary,1
Mangaluru - Bejai,12.892724,74.881137,5,5,burglary,1
Mangaluru - Hampankatta,12.939628,74.887462,1,3,vandalism,1
Mangaluru - Hampankatta,12.931903,74.863558,23,0,vandalism,2
Mangaluru - Bejai,12.882531,74.847619,7,2,vandalism,1
Mangaluru - Surathkal,12.93485,74.877555,4,2,harassment,1
Mangaluru - Bejai,12.919196,74.865256,20,5,vandalism,3
Mangaluru - Hampankatta,12.886945,74.856936,9,6,theft,3
Mangaluru - Panambur,12.886403,74.881774,21,6,theft,1
Mangaluru - Falnir,12.872759,74.869185,22,4,vandalism,2
Mangaluru - Urwa,12.860142,74.888691,3,2,theft,2
Mangaluru - Hampankatta,12.869905,74.839233,15,4,theft,2
Mangaluru - Falnir,12.902865,74.872731,0,0,burglary,1
Mangaluru - Urwa,12.927421,74.833127,9,5,traffic_accident,1
Mangaluru - Urwa,12.869075,74.869302,19,0,burglary,3
Mangaluru - Hampankatta,12.921422,74.869622,16,1,theft,2
Mangaluru - Falnir,12.885481,74.888161,17,0,harassment,3
Mangaluru - Bejai,12.910649,74.839161,23,5,traffic_accident,1
Mangaluru - Hampankatta,12.872527,74.886147,6,6,suspicious_activity,1
Mangaluru - Falnir,12.916183,74.850034,20,0,burglary,1
Mangaluru - Panambur,12.868452,74.86047,4,6,suspicious_activity,1
Mangaluru - Urwa,12.947054,74.835555,21,2,harassment,2
Mangaluru - Hampankatta,12.930876,74.853637,16,4,vandalism,1
Mangaluru - Panambur,12.895828,74.846615,23,4,traffic_accident,1
Mangaluru - Falnir,12.901864,74.890847,5,0,harassment,1
Mangaluru - Hampankatta,12.917856,74.878927,20,6,burglary,1
Mangaluru - Panambur,12.910859,74.851547,17,0,traffic_accident,1
Mangaluru - Hampankatta,12.889242,74.855317,9,2,suspicious_activity,1
Mangaluru - Urwa,12.933741,74.85788,15,2,theft,3
Mangaluru - Kadri,12.929547,74.859289,20,4,harassment,2
Mangaluru - Hampankatta,12.891475,74.85074,22,3,traffic_accident,1
Mangaluru - Kadri,12.900126,74.861072,15,5,traffic_accident,2
Mangaluru - Urwa,12.869343,74.889643,22,6,vandalism,1
Mangaluru - Urwa,12.854942,74.865647,11,4,suspicious_activity,2
Mangaluru - Kadri,12.944461,74.876385,14,5,harassment,1
Mangaluru - Surathkal,12.881526,74.883987,11,6,theft,3
Mangaluru - Surathkal,12.912368,74.872975,6,1,suspicious_activity,1
Mangaluru - Surathkal,12.913004,74.840138,0,1,traffic_accident,1
Mangaluru - Surathkal,12.912307,74.855294,16,0,vandalism,2
Mangaluru - Kadri,12.870078,74.854187,22,3,suspicious_activity,1
Mangaluru - Bejai,12.930257,74.871578,3,0,harassment,3
Mangaluru - Urwa,12.929368,74.835314,9,4,vandalism,2
Mangaluru - Kadri,12.922599,74.83578,3,0,theft,2
Mangaluru - Falnir,12.942201,74.895667,1,4,burglary,1
Mangaluru - Kadri,12.939909,74.840635,9,6,burglary,1
Mangaluru - Falnir,12.859752,74.879445,16,5,harassment,3
Mangaluru - Panambur,12.944573,74.898534,11,2,theft,3
Mangaluru - Surathkal,12.879288,74.881265,16,3,vandalism,3
Mangaluru - Surathkal,12.937827,74.854713,18,5,vandalism,2
Mangaluru - Surathkal,12.915258,74.899393,8,2,suspicious_activity,2
Mangaluru - Urwa,12.943252,74.856734,1,6,harassment,3
Mangaluru - Surathkal,12.859277,74.845085,5,6,theft,2
Mangaluru - Panambur,12.901129,74.89536,11,5,harassment,1
Mangaluru - Surathkal,12.928367,74.857238,22,1,traffic_accident,1
Mangaluru - Bejai,12.885053,74.849691,21,5,suspicious_activity,1
Mangaluru - Panambur,12.867122,74.874153,9,3,theft,1
Mangaluru - Bejai,12.938422,74.824299,5,6,burglary,1
Mangaluru - Falnir,12.864781,74.899086,19,4,suspicious_activity,1
Mangaluru - Falnir,12.893477,74.881382,4,6,harassment,2
Mangaluru - Hampankatta,12.885031,74.893013,1,1,harassment,2
Mangaluru - Kadri,12.905784,74.844342,16,6,theft,1
Mangaluru - Panambur,12.932867,74.825732,3,6,burglary,1
